supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Morrisons,1.9,19.0,kg,Bear Fruit Giant Strawber…,20240413,food_cupboard,False
Morrisons,1.5,6.0,kg,Ben's Original One Pan Creations Indian Biryani,20240413,food_cupboard,False
Morrisons,3.25,32.5,kg,Costa Instant Intense Dark Roast Coffee,20240413,food_cupboard,False
Morrisons,8.99,12.0,l,Filippo Berio Olive Oil,20240413,food_cupboard,False
Morrisons,3.0,4.5,kg,Loyd Grossman Bolognese No Added Sugar,20240413,food_cupboard,False
Morrisons,1.75,3.9,kg,Patak's Bhuna Sauce,20240413,food_cupboard,False
Morrisons,1.75,7.4,l,Pizza Express House Dressing,20240413,food_cupboard,False
Morrisons,2.15,716.7,kg,Schwartz Bouquet Garni,20240413,food_cupboard,False
Morrisons,2.15,54.0,kg,Schwartz Paprika,20240413,food_cupboard,False
Morrisons,3.85,19.3,kg,Starbucks Columbia Medium…,20240413,food_cupboard,False
Morrisons,4.99,37.8,kg,Starbucks Dolce Gusto Madagas…,20240413,food_cupboard,False
Morrisons,4.49,22.5,kg,Taylors Decaffe Coffee Beans,20240413,food_cupboard,False
Morrisons,1.0,26.7,kg,Walkers Baked Prawn Cocktail Snacks Crisps,20240413,food_cupboard,False
Morrisons,2.6,7.0,kg,Bonne Maman Peach Conserve,20240413,food_cupboard,False
Morrisons,3.5,4.61,kg,Heinz Disney Frozen Snap Pot,20240413,food_cupboard,False
Morrisons,3.29,9.4,kg,Kellogg's Crunchy Nut Barista Mocha Granola,20240413,food_cupboard,False
Morrisons,4.0,42.1,kg,Kenco Millicano Intense Instant Coffee,20240413,food_cupboard,False
Morrisons,5.75,5.7,kg,Pip & Nut Crunchy Peanut Butter,20240413,food_cupboard,False
Morrisons,2.15,61.0,kg,Schwartz Ground Fenugreek Jar,20240413,food_cupboard,False
Morrisons,1.0,22.2,kg,Walkers Prawn Cocktail Crisps,20240413,food_cupboard,False
Morrisons,1.5,38.0,kg,Bart Garlic Granules Refill,20240413,food_cupboard,False
Morrisons,1.79,4.1,kg,Baxters Silverskin Onions Crunchy & Tangy (440g),20240413,food_cupboard,False
Morrisons,0.8,15.7,kg,Mars Bar,20240413,food_cupboard,False
Morrisons,1.4,3.3,kg,Old El Paso Black Beans,20240413,food_cupboard,False
Morrisons,5.75,5.7,kg,Pip & Nut Smooth Peanut Butter,20240413,food_cupboard,False
Morrisons,2.15,57.0,kg,Schwartz Caraway Seed Jar,20240413,food_cupboard,False
Morrisons,1.9,6.3,kg,Schwartz Creamy Lemon & Parsley Sauce,20240413,food_cupboard,False
Morrisons,1.85,38.5,kg,Schwartz Harissa,20240413,food_cupboard,False
Morrisons,2.15,54.0,kg,Schwartz Moroccan Seasoning,20240413,food_cupboard,False
Morrisons,4.99,41.6,kg,Starbucks Cappuccino by Nescafe D…,20240413,food_cupboard,False
Morrisons,4.99,40.6,kg,Starbucks Dolce Gusto Mocha W…,20240413,food_cupboard,False
Morrisons,1.0,8.4,kg,Ambrosia Deluxe Belgian Choco…,20240413,food_cupboard,False
Morrisons,1.79,3.0,kg,Baxters Whole Gherkins Crunchy & Tangy (600g),20240413,food_cupboard,False
Morrisons,2.0,7.3,kg,Bonne Maman Chocolate & Orange Spread,20240413,food_cupboard,False
Morrisons,3.15,55.3,kg,Costa Nespresso Signature Lungo,20240413,food_cupboard,False
Morrisons,4.79,50.4,kg,Illy Instant Coffee Smooth Taste 95G,20240413,food_cupboard,False
Morrisons,0.75,17.2,kg,Kit Kat Chunky Caramel Milk Chocolate Bar,20240413,food_cupboard,False
Morrisons,3.75,15.6,kg,Naturya Flaxseed Mix Berry,20240413,food_cupboard,False
Morrisons,1.39,13.9,kg,Pot Noodle Fusions Malaysian Curry,20240413,food_cupboard,False
Morrisons,2.15,716.7,kg,Schwartz Bay Leaves,20240413,food_cupboard,False
Morrisons,2.0,53.0,kg,Schwartz Chilli Powder Mild,20240413,food_cupboard,False
Morrisons,2.15,2150.0,kg,Schwartz Chives Jar,20240413,food_cupboard,False
Morrisons,1.09,43.6,kg,Schwartz Roast Turkey Gravy Mix,20240413,food_cupboard,False
Morrisons,2.15,39.0,kg,Schwartz Southern Fried Seasoning,20240413,food_cupboard,False
Morrisons,1.09,36.3,kg,Schwartz X The Real Greek Kokkinisto Stew,20240413,food_cupboard,False
Morrisons,3.0,8.9,kg,Whole Earth Protein Crunch Peanut Butter,20240413,food_cupboard,False
Morrisons,2.0,5.0,l,Amoy Rich Coconut Milk,20240413,food_cupboard,False
Morrisons,4.0,40.0,kg,Carte Noire Classique,20240413,food_cupboard,False
Morrisons,3.15,55.3,kg,Costa Nespresso Signature Ristretto,20240413,food_cupboard,False
Morrisons,3.0,6.1,kg,Heinz Sun Dried Cherry Toma…,20240413,food_cupboard,False
Morrisons,3.0,7.8,kg,Old El Paso Fajita Melt Kit,20240413,food_cupboard,False
Morrisons,2.15,77.0,kg,Schwartz Mixed Spice Jar,20240413,food_cupboard,False
Morrisons,2.15,63.0,kg,Schwartz Pork Seasoning,20240413,food_cupboard,False
Morrisons,1.9,6.3,kg,Schwartz Soy Ginger & Sesame Sauce,20240413,food_cupboard,False
Morrisons,1.8,50.0,kg,Tick Tock Chai Relax 20 Biodegradable Bags,20240413,food_cupboard,False
Morrisons,2.5,78.1,kg,Twinings Superblends Balance 20 Tea Bags,20240413,food_cupboard,False
Morrisons,1.5,43.0,kg,Bart Ground Cumin Refill,20240413,food_cupboard,False
Morrisons,4.49,34.5,kg,Costa Nescafe Dolce Gusto Compa…,20240413,food_cupboard,False
Morrisons,3.0,6.1,kg,Heinz Tomato Sauce For Lasagne,20240413,food_cupboard,False
Morrisons,1.0,16.7,kg,Lion White Chocolate Duo Bar,20240413,food_cupboard,False
Morrisons,1.75,9.4,kg,Loyd Grossman Sundried Tomato…,20240413,food_cupboard,False
Morrisons,3.0,6.7,kg,Old El Paso Mexican Fusion Teri…,20240413,food_cupboard,False
Morrisons,2.15,39.0,kg,Schwartz Fish Seasoning,20240413,food_cupboard,False
Morrisons,2.15,67.0,kg,Schwartz Ground Nutmeg Jar,20240413,food_cupboard,True
Morrisons,2.15,98.0,kg,Schwartz Whole Cloves Jar,20240413,food_cupboard,False
Morrisons,2.15,86.0,kg,Schwartz Whole Nutmeg Jar,20240413,food_cupboard,True
Morrisons,1.25,3.1,kg,Baxters Minestrone Soup,20240413,food_cupboard,False
Morrisons,0.75,15.6,kg,Cadbury Wispa Gold,20240413,food_cupboard,False
Morrisons,3.5,4.61,kg,Heinz Peppa Pig Snap Pot,20240413,food_cupboard,False
Morrisons,1.25,8.6,kg,Princes Tuna Chunks In Spring Water (145g),20240413,food_cupboard,False
Morrisons,2.15,48.0,kg,Schwartz Garlic Pepper Jar,20240413,food_cupboard,False
Morrisons,1.85,52.9,kg,Schwartz Zaatar,20240413,food_cupboard,False
Morrisons,1.8,50.0,kg,Tick Tock Bedtime 20 Tea Bags,20240413,food_cupboard,False
Morrisons,1.0,22.2,kg,Walkers Cheese & Onion Crisps,20240413,food_cupboard,False
Morrisons,2.15,215.0,kg,Schwartz Rubbed Sage Jar,20240413,food_cupboard,False
Morrisons,1.0,22.2,kg,Walkers Smoky Bacon Crisps,20240413,food_cupboard,False
Morrisons,2.5,11.2,kg,Blue Dragon Korean BBQ Kit,20240413,food_cupboard,False
Morrisons,0.75,20.8,kg,Cadbury Wispa,20240413,food_cupboard,False
Morrisons,0.75,15.6,kg,Galaxy Caramel Collection Smooth Caramel,20240413,food_cupboard,False
Morrisons,1.0,22.2,kg,McCoy's Cheddar & Onion Grab,20240413,food_cupboard,False
Morrisons,2.15,307.0,kg,Schwartz Coriander Leaf Jar,20240413,food_cupboard,False
Morrisons,2.15,90.0,kg,Schwartz Ground Coriander Jar,20240413,food_cupboard,False
Morrisons,2.15,63.0,kg,Schwartz Hot Paprika Jar,20240413,food_cupboard,False
Morrisons,2.15,307.1,kg,Schwartz Lemongrass,20240413,food_cupboard,False
Morrisons,1.85,36.0,kg,Schwartz Thai 7 Spice Seasoning,20240413,food_cupboard,False
Morrisons,1.5,150.0,kg,Bart Thyme Refill,20240413,food_cupboard,False
Morrisons,1.99,4.7,kg,Fray Bentos All Day Breakfast Pie,20240413,food_cupboard,False
Morrisons,1.99,8.0,l,Hellmann's Chilli Chargrill Mayo,20240413,food_cupboard,False
Morrisons,1.6,26.7,kg,Itsu Prawn Crackers Peking Duck,20240413,food_cupboard,False
Morrisons,1.85,23.1,kg,Oxo Aromatic Asian Stock Pot,20240413,food_cupboard,False
Morrisons,1.85,39.0,kg,Schwartz Lebanese 7 Spice,20240413,food_cupboard,False
Morrisons,2.5,22.7,kg,"Schwartz Nadiya Bell Pepper, Orgean…",20240413,food_cupboard,False
Morrisons,2.5,23.8,kg,"Schwartz Nadiya Paprika, Garlic…",20240413,food_cupboard,False
Morrisons,1.85,39.0,kg,Schwartz Spicy Seasoning,20240413,food_cupboard,False
Morrisons,1.5,500.0,kg,Bart Bay Leaves Refill,20240413,food_cupboard,False
Morrisons,1.5,6.0,kg,Ben's Original One Pan Creations…,20240413,food_cupboard,False
Morrisons,3.25,8.1,kg,Fuel 10K Chunky Granola Chocolate Loaded,20240413,food_cupboard,False
Morrisons,3.0,6.4,kg,Heinz White Sauce For Lasagne,20240413,food_cupboard,False
Morrisons,7.5,25.0,kg,Naturya Organic Hemp Protein Powder,20240413,food_cupboard,False
Morrisons,1.5,16.67,kg,Nissin Soba Cup Japanese Curry,20240413,food_cupboard,False
Morrisons,2.15,51.0,kg,Schwartz Black Onion Seeds Jar,20240413,food_cupboard,False
Morrisons,2.5,21.7,kg,Schwartz Nadiya Mango Lime &…,20240413,food_cupboard,False
Morrisons,4.25,0.42,unit,Starbucks Decaf Espresso Roast by N…,20240413,food_cupboard,False
Morrisons,2.29,70.7,kg,Tetley Super Fruit Herbal Radiance Ho…,20240413,food_cupboard,False
Morrisons,0.8,19.0,kg,Galaxy Smooth Milk,20240413,food_cupboard,False
Morrisons,1.9,6.3,kg,Schwartz Classic Hollandaise Sauce,20240413,food_cupboard,False
Morrisons,2.15,195.0,kg,Schwartz Herbes De Provence,20240413,food_cupboard,False
Morrisons,2.15,33.0,kg,Schwartz Onion Salt Jar,20240413,food_cupboard,False
Morrisons,2.15,39.1,kg,Schwartz Perfect Shake Chip Seasoning,20240413,food_cupboard,False
Morrisons,4.25,0.42,unit,Starbucks By Nespresso Blonde Breakfast Blend,20240413,food_cupboard,False
Morrisons,4.25,83.3,kg,Starbucks By Nespresso Caramel 10 Capsules,20240413,food_cupboard,False
Morrisons,4.25,83.3,kg,Starbucks By Nespresso Vanilla 10 Capsules,20240413,food_cupboard,False
Morrisons,3.85,19.3,kg,Starbucks Espresso Roast Dark…,20240413,food_cupboard,False
Morrisons,1.67,8.8,kg,Barilla Pesto Rosso Sauce,20240413,food_cupboard,False
Morrisons,1.5,18.7,kg,Patak's Spicy Pappadums,20240413,food_cupboard,False
Morrisons,2.5,62.5,kg,Twinings Superblends Superg…,20240413,food_cupboard,False
Morrisons,1.67,8.8,kg,Barilla Basilico E Rucola,20240413,food_cupboard,False
Morrisons,1.5,50.0,kg,Bart Mixed Spice Carton Refill,20240413,food_cupboard,False
Morrisons,1.85,1.9,kg,Batchelors Chicken Cook With Noodles,20240413,food_cupboard,False
Morrisons,0.6,12.0,kg,Grace Fish Tea Soup Mix,20240413,food_cupboard,False
Morrisons,1.0,16.7,kg,Lion Milk Duo,20240413,food_cupboard,False
Morrisons,3.75,21.4,kg,Naturya Chia Chocolate Organic,20240413,food_cupboard,False
Morrisons,1.85,37.0,kg,Schwartz Japanese 7 Spice,20240413,food_cupboard,False
Morrisons,4.5,18.0,kg,Ueshima Fuji Mountain R&G,20240413,food_cupboard,False
Morrisons,4.5,18.0,kg,Ueshima House Blend Beans,20240413,food_cupboard,False
Morrisons,4.5,18.0,kg,Ueshima Tokyo Blend Beans,20240413,food_cupboard,False
Morrisons,1.0,22.2,kg,Walkers 45% Less Salt Salted Crisps,20240413,food_cupboard,False
Morrisons,1.5,43.0,kg,Bart Garam Masala Refill,20240413,food_cupboard,False
Morrisons,1.5,6.0,kg,Ben's Original One Pan Creation…,20240413,food_cupboard,False
Morrisons,0.75,30.0,kg,Nestle Milkybar Medium,20240413,food_cupboard,False
Morrisons,2.15,108.0,kg,Schwartz Coriander Seeds Jar,20240413,food_cupboard,False
Morrisons,1.0,25.0,kg,KIND Maple Pecan & Almond,20240413,food_cupboard,False
Morrisons,1.25,12.2,kg,Princes Tuna Chunks In Sunflower Oil (145g),20240413,food_cupboard,False
Morrisons,4.5,18.0,kg,Ueshima Fuji Mountain Beans,20240413,food_cupboard,False
Morrisons,1.5,50.0,kg,Bart Ground Coriander Refill,20240413,food_cupboard,False
Morrisons,1.5,38.0,kg,Bart Paprika Refill,20240413,food_cupboard,False
Morrisons,1.5,38.0,kg,Bart Turmeric Refill,20240413,food_cupboard,False
Morrisons,3.15,55.3,kg,Costa Intensely Dark Amaz…,20240413,food_cupboard,False
Morrisons,2.15,61.4,kg,Schwartz Cumin Seeds,20240413,food_cupboard,False
Morrisons,2.15,77.0,kg,Schwartz Juniper Berries Jar,20240413,food_cupboard,False
Morrisons,4.5,18.0,kg,Ueshima House Blend Roasted & Ground,20240413,food_cupboard,False
Morrisons,4.5,18.0,kg,Ueshima Tokyo Blend Roasted & Ground,20240413,food_cupboard,False
Morrisons,2.5,0.0,kg,Blue Dragon Chow Mein Kit,20240413,food_cupboard,False
Morrisons,2.15,50.0,kg,Schwartz Poppy Seeds,20240413,food_cupboard,False
Morrisons,0.6,50.0,kg,Scrapples Wonky Apple Crisps,20240413,food_cupboard,False
Morrisons,1.0,15.6,kg,Kitkat Chunky Duo,20240413,food_cupboard,False
Morrisons,2.15,430.0,kg,Schwartz Tarragon Jar,20240413,food_cupboard,False
Morrisons,2.49,10.0,l,Tingly Ted's Xtra Tingly Hot Sauce,20240413,food_cupboard,False
Morrisons,3.5,63.6,kg,Ueshima Fuji Mountain Npa 10 Capsules,20240413,food_cupboard,False
Morrisons,3.5,63.6,kg,Ueshima House Blend 10 Capsules,20240413,food_cupboard,False
Morrisons,1.5,50.0,kg,Bart Ginger Refill,20240413,food_cupboard,False
Morrisons,1.0,13.9,kg,Yorkie Original Duo,20240413,food_cupboard,False
Morrisons,2.95,7.2,kg,Morrisons Fad Free Tuna Chunks In Brine (4x145g),20240413,food_cupboard,True
Morrisons,1.75,19.5,kg,Peter's Yard Original Sourdough Crackers,20240413,food_cupboard,False
Morrisons,1.75,19.5,kg,Peter's Yard Rosemary & Sea S…,20240413,food_cupboard,False
Morrisons,3.0,21.1,kg,Oxo Chicken Stock Cubes 24s,20240413,food_cupboard,False
Morrisons,1.45,6.44,kg,Mama Instant Vermicelli Noodles,20240413,food_cupboard,False
Morrisons,1.25,6.2,kg,Ritz Crackers Original Box,20240413,food_cupboard,False
Morrisons,4.99,25.0,kg,Cafe Direct Mayan Gold Mexico Coffee,20240413,food_cupboard,False
Morrisons,1.25,6.2,kg,Ritz Crackers Cheese Box,20240413,food_cupboard,False
Morrisons,2.25,3.31,kg,Morrisons Grapefruit Segments in Juice (1.25kg),20240413,food_cupboard,True
Morrisons,0.95,6.3,kg,Ambrosia Rice Pudding Pots,20240413,food_cupboard,False
Morrisons,1.75,11.7,kg,Dolmio Creamy Tomato Pasta Sauce,20240413,food_cupboard,False
Morrisons,2.99,4.0,l,Hellmann's Ketchup,20240413,food_cupboard,False
Morrisons,1.09,44.0,kg,Morrisons Whole Cardamom Pods,20240413,food_cupboard,True
Morrisons,4.49,22.5,kg,Taylors Special Edition Ground Coffee,20240413,food_cupboard,False
Morrisons,3.5,14.0,kg,Twinings Everyday Decaf…,20240413,food_cupboard,False
Morrisons,0.49,2.0,kg,Morrisons Savers Chocolate Chip Cookies,20240413,food_cupboard,True
Morrisons,0.36,2.25,kg,Morrisons Savers Sliced Carrots (300g),20240413,food_cupboard,True
Morrisons,5.5,9.0,kg,Pg Tips Original 210 Tea Bags,20240413,food_cupboard,False
Morrisons,1.25,13.0,kg,Cadbury Mini Animals Biscuits,20240413,food_cupboard,False
Morrisons,1.25,13.0,kg,Cadbury Mini Fingers Biscuits,20240413,food_cupboard,False
Morrisons,0.99,2.0,l,Morrisons Savers Mayonnaise,20240413,food_cupboard,True
Morrisons,0.99,1.0,l,Hazlemere Distilled White Vinegar,20240413,food_cupboard,False
Morrisons,0.75,1.9,kg,Morrisons Pea & Ham Soup,20240413,food_cupboard,True
Morrisons,0.75,1.9,kg,Morrisons Oxtail Soup,20240413,food_cupboard,True
Morrisons,1.49,3.0,l,Morrisons Light Mayonnaise,20240413,food_cupboard,True
Morrisons,1.5,19.2,kg,Space Raiders Pickled Onion Multipack Crisps,20240413,food_cupboard,False
Morrisons,0.75,1.9,kg,Morrisons Mulligatawny Soup,20240413,food_cupboard,True
Morrisons,0.75,1.9,kg,Morrisons Scotch Broth with Mut…,20240413,food_cupboard,True
Morrisons,2.49,2.49,kg,Morrisons Easy Cook Basmati Rice,20240413,food_cupboard,True
Morrisons,2.5,1.5,kg,Kellogg's Nutri-Grain Bakes…,20240413,food_cupboard,False
Morrisons,3.0,0.21,unit,Wheat Crunchies Variety Multipack Crisps,20240413,food_cupboard,False
Morrisons,0.75,3.0,kg,Morrisons Spinach Penne Pasta,20240413,food_cupboard,True
Morrisons,1.0,8.3,kg,Tunnock's Snowballs Multipack,20240413,food_cupboard,False
Morrisons,4.0,13.3,kg,John West No Drain Tuna Chunks Wi…,20240413,food_cupboard,False
Morrisons,1.19,2.4,kg,Morrisons White Wine Sauce,20240413,food_cupboard,True
Morrisons,0.45,12.9,kg,Morrisons Jelly Cherries,20240413,food_cupboard,True
Morrisons,1.99,9.05,kg,Del Monte Watermelon Fingers,20240413,food_cupboard,False
Morrisons,3.0,16.3,kg,Skips Prawn Cocktail Multipack Crisps,20240413,food_cupboard,False
Morrisons,3.99,16.0,kg,Yorkshire Gold 80 Tea Bags,20240413,food_cupboard,False
Morrisons,2.5,1.5,kg,Kellogg's Nutri-Grain Bakes Raisin Snack Bars,20240413,food_cupboard,False
Morrisons,2.75,7.6,kg,Special K Crunchy Golden Clusters,20240413,food_cupboard,False
Morrisons,4.0,10.0,kg,Morrisons Chocolate Biscuit Selection,20240413,food_cupboard,True
Morrisons,1.6,3.72,kg,Morrisons The Best Passata Tradizionale,20240413,food_cupboard,True
Morrisons,2.8,9.3,kg,Sun-Pat Crunchy Peanut Butter,20240413,food_cupboard,False
Morrisons,4.0,13.3,kg,John West No Drain Tuna Chunks With A Little Brine,20240413,food_cupboard,False
Morrisons,3.0,3.0,l,Nexba Mixed Berry Kombucha,20240413,food_cupboard,False
Morrisons,2.65,5.3,l,Itsu Chicken Ramen Brilliant Broth,20240413,food_cupboard,False
Morrisons,1.85,11.6,kg,Pringles Hot Smoky BBQ Ribs,20240413,food_cupboard,False
Morrisons,1.7,0.9,kg,Wikinger Spicy Hotdogs,20240413,food_cupboard,False
Morrisons,1.85,11.6,kg,Pringles Hot Flamin Cheese,20240413,food_cupboard,False
Morrisons,1.09,4.36,kg,Morrisons Cannelloni,20240413,food_cupboard,True
Morrisons,1.25,3.1,kg,Crosse & Blackwell Minestrone Soup,20240413,food_cupboard,False
Morrisons,1.99,9.95,kg,Del Monte Pineapple Fingers,20240413,food_cupboard,False
Morrisons,0.99,7.9,kg,Morrisons Chopped Mixed Nuts,20240413,food_cupboard,True
Morrisons,1.2,3.2,kg,Fray Bentos Meatballs In Bolognese Sauce,20240413,food_cupboard,False
Morrisons,1.5,7.5,kg,Itsu Restaurant Ramen Original Noodles,20240413,food_cupboard,False
Morrisons,6.75,16.9,kg,Taylors Of Harrogate Rich Italian Coffee Beans,20240413,food_cupboard,False
Morrisons,1.85,11.6,kg,Pringles Hot Kickin Sour Cream,20240413,food_cupboard,False
Morrisons,2.25,2.25,kg,Indus Brown Lentils,20240413,food_cupboard,False
Morrisons,2.5,16.7,kg,Walkers Sensations Mature Cheddar Che…,20240413,food_cupboard,False
Morrisons,1.0,2.2,kg,Blue Riband Dark Chocolate,20240413,food_cupboard,False
Morrisons,1.85,11.6,kg,Pringles Hot Mexican Chilli & Lime,20240413,food_cupboard,False
Morrisons,3.25,8.1,kg,Peppadew Jalapeno Peppers Mild Halves,20240413,food_cupboard,False
Morrisons,3.29,9.1,kg,Kellogg's Special K Peach & Apricot Breakfast Cereal,20240413,food_cupboard,False
Morrisons,1.7,0.9,kg,Wikinger Chilli Cheese Hotdogs,20240413,food_cupboard,False
Morrisons,2.0,10.9,kg,Idahoan Perfect Mash Buttery,20240413,food_cupboard,False
Morrisons,2.99,7.8,kg,Kellogg's Pop Tarts S'Mores,20240413,food_cupboard,False
Morrisons,1.75,3.5,kg,Heinz Classic Passata,20240413,food_cupboard,False
Morrisons,2.3,30.7,kg,Bubbleology Taro Milk Bubble…,20240413,food_cupboard,False
Morrisons,2.5,16.7,kg,Walkers Sensations Salt & Black P…,20240413,food_cupboard,False
Morrisons,1.4,3.6,kg,Cirio Polpa Fine Finely Chopped Tomat…,20240413,food_cupboard,False
Morrisons,2.65,5.3,l,Itsu Classic Ramen Brilliant Broth,20240413,food_cupboard,False
Morrisons,1.75,4.38,kg,Heinz Pizza Sauce,20240413,food_cupboard,False
Morrisons,1.25,3.21,kg,Cirio Chopped Tomatoes,20240413,food_cupboard,False
Morrisons,2.3,22.4,kg,Bubbleology Bubble Tea With S…,20240413,food_cupboard,False
Morrisons,1.2,3.2,kg,Fray Bentos Swedish Meatballs In Gravy,20240413,food_cupboard,False
Morrisons,1.0,25.0,kg,Walkers Sensations Mature Chedd…,20240413,food_cupboard,False
Morrisons,1.69,4.23,kg,Biona Organic Chopped Peeled Tomatoes,20240413,food_cupboard,False
Morrisons,1.0,20.0,kg,Walkers Max Paprika Crisps,20240413,food_cupboard,False
Morrisons,0.25,13.9,kg,Cadbury Freddo,20240413,food_cupboard,False
Morrisons,1.4,10.77,kg,Heinz Double Concen…,20240413,food_cupboard,False
Morrisons,1.55,9.3,kg,Kitkat 4 Finger White Chocolate Multipack,20240413,food_cupboard,False
Morrisons,1.0,15.4,kg,Batchelors Pasta 'N' Sauce Spicy Tomato Pot,20240413,food_cupboard,False
Morrisons,1.89,4.78,kg,Biona Organic Chilli Beans,20240413,food_cupboard,False
Morrisons,1.0,13.3,kg,Twix Extra Twin,20240413,food_cupboard,False
Morrisons,8.5,21.0,kg,Bubbleology Fruit Tea Mixology Kit,20240413,food_cupboard,False
Morrisons,1.4,3.6,kg,Cirio Polpa Fine Finely Chopp…,20240413,food_cupboard,False
Morrisons,1.0,4.17,kg,Biona Organic Mixed Beans in Water (400g),20240413,food_cupboard,False
Morrisons,1.45,5.1,l,Krunchie Gravy Browning,20240413,food_cupboard,False
Morrisons,0.99,0.01,unit,Morrisons Stevia Sweetener Tablets,20240413,food_cupboard,True
Morrisons,1.6,3.72,kg,Morrisons The Best Passata With Peppers,20240413,food_cupboard,True
Morrisons,1.0,47.6,kg,Hippeas Chickpea Puff Snacks Fl…,20240413,food_cupboard,False
Morrisons,3.5,35.0,kg,Maldon Garlic Sea Salt With…,20240413,food_cupboard,False
Morrisons,0.85,8.5,kg,Morrisons Turmeric,20240413,food_cupboard,True
Morrisons,3.0,11.4,kg,Walkers Squares Variety Multipack Snacks Crisps,20240413,food_cupboard,False
